No. moves  % accept.       <E_tot>         <E_sr>
     44440    49.7748        -7022.286       -7022.286
     44442    49.7748        -7022.286       -7022.286
     44444    49.7749        -7022.286       -7022.286
     44446    49.7749        -7022.285       -7022.285
     44448    49.7749        -7022.285       -7022.285
     44450    49.7749        -7022.285       -7022.285
     44452    49.7749        -7022.284       -7022.284
     44454    49.7748        -7022.283       -7022.283
     44456    49.7748        -7022.281       -7022.281
     44458    49.7748        -7022.280       -7022.280
     44460    49.7747        -7022.279       -7022.279
     44462    49.7747        -7022.277       -7022.277
     44464    49.7747        -7022.275       -7022.275
     44466    49.7747        -7022.273       -7022.273
     44468    49.7747        -7022.269       -7022.269
     44470    49.7747        -7022.267       -7022.267
     44472    49.7747        -7022.265       -7022.265
     44474    49.7747        -7022.262       -7022.262
     44476    49.7748        -7022.261       -7022.261
     44478    49.7747        -7022.260       -7022.260
     44480    49.7747        -7022.259       -7022.259
     44482    49.7747        -7022.257       -7022.257
     44484    49.7747        -7022.254       -7022.254
     44486    49.7747        -7022.254       -7022.254
     44488    49.7746        -7022.254       -7022.254
     44490    49.7746        -7022.252       -7022.252
     44492    49.7746        -7022.250       -7022.250
     44494    49.7746        -7022.248       -7022.248
     44496    49.7746        -7022.247       -7022.247
     44498    49.7746        -7022.248       -7022.248
     44500    49.7746        -7022.249       -7022.249
     44502    49.7746        -7022.250       -7022.250
     44504    49.7746        -7022.252       -7022.252
     44506    49.7746        -7022.254       -7022.254
     44508    49.7746        -7022.254       -7022.254
     44510    49.7745        -7022.253       -7022.253
     44512    49.7745        -7022.252       -7022.252
     44514    49.7745        -7022.249       -7022.249
     44516    49.7746        -7022.247       -7022.247
     44518    49.7746        -7022.245       -7022.245
     44520    49.7746        -7022.244       -7022.244
     44522    49.7746        -7022.244       -7022.244
     44524    49.7746        -7022.245       -7022.245
     44526    49.7746        -7022.245       -7022.245
     44528    49.7746        -7022.244       -7022.244
     44530    49.7746        -7022.244       -7022.244
     44532    49.7746        -7022.244       -7022.244
     44534    49.7747        -7022.244       -7022.244
     44536    49.7747        -7022.243       -7022.243
     44538    49.7747        -7022.244       -7022.244
     44540    49.7747        -7022.244       -7022.244
     44542    49.7746        -7022.244       -7022.244
     44544    49.7746        -7022.245       -7022.245
     44546    49.7747        -7022.248       -7022.248
     44548    49.7746        -7022.249       -7022.249
     44550    49.7747        -7022.251       -7022.251
     44552    49.7747        -7022.252       -7022.252
     44554    49.7747        -7022.253       -7022.253
     44556    49.7747        -7022.255       -7022.255
     44558    49.7747        -7022.254       -7022.254
     44560    49.7747        -7022.253       -7022.253
     44562    49.7746        -7022.252       -7022.252
     44564    49.7746        -7022.250       -7022.250
     44566    49.7746        -7022.250       -7022.250
     44568    49.7746        -7022.251       -7022.251
     44570    49.7746        -7022.251       -7022.251
     44572    49.7746        -7022.250       -7022.250
     44574    49.7746        -7022.249       -7022.249
     44576    49.7746        -7022.247       -7022.247
     44578    49.7746        -7022.245       -7022.245
     44580    49.7745        -7022.245       -7022.245
     44582    49.7745        -7022.245       -7022.245
     44584    49.7746        -7022.244       -7022.244
     44586    49.7746        -7022.244       -7022.244
     44588    49.7746        -7022.244       -7022.244
     44590    49.7746        -7022.245       -7022.245
     44592    49.7745        -7022.244       -7022.244
     44594    49.7745        -7022.245       -7022.245
     44596    49.7746        -7022.246       -7022.246
     44598    49.7745        -7022.247       -7022.247
     44600    49.7746        -7022.247       -7022.247
     44602    49.7745        -7022.249       -7022.249
     44604    49.7746        -7022.249       -7022.249
     44606    49.7746        -7022.248       -7022.248
     44608    49.7746        -7022.248       -7022.248
     44610    49.7745        -7022.247       -7022.247
     44612    49.7746        -7022.247       -7022.247
     44614    49.7746        -7022.249       -7022.249
     44616    49.7746        -7022.249       -7022.249
     44618    49.7746        -7022.251       -7022.251
     44620    49.7745        -7022.252       -7022.252
     44622    49.7745        -7022.254       -7022.254
     44624    49.7745        -7022.255       -7022.255
     44626    49.7746        -7022.257       -7022.257
     44628    49.7746        -7022.259       -7022.259
     44630    49.7746        -7022.263       -7022.263
     44632    49.7746        -7022.266       -7022.266
     44634    49.7746        -7022.265       -7022.265
     44636    49.7747        -7022.265       -7022.265
     44638    49.7747        -7022.264       -7022.264
     44640    49.7747        -7022.262       -7022.262
     44642    49.7748        -7022.262       -7022.262
     44644    49.7747        -7022.261       -7022.261
     44646    49.7748        -7022.260       -7022.260
     44648    49.7748        -7022.260       -7022.260
     44650    49.7748        -7022.261       -7022.261
     44652    49.7747        -7022.260       -7022.260
     44654    49.7748        -7022.259       -7022.259
     44656    49.7747        -7022.257       -7022.257
     44658    49.7747        -7022.255       -7022.255
     44660    49.7747        -7022.255       -7022.255
     44662    49.7747        -7022.255       -7022.255
     44664    49.7748        -7022.254       -7022.254
     44666    49.7748        -7022.255       -7022.255
     44668    49.7747        -7022.255       -7022.255
     44670    49.7747        -7022.257       -7022.257
     44672    49.7747        -7022.258       -7022.258
     44674    49.7747        -7022.257       -7022.257
     44676    49.7747        -7022.258       -7022.258
     44678    49.7747        -7022.260       -7022.260
     44680    49.7747        -7022.262       -7022.262
     44682    49.7747        -7022.263       -7022.263
     44684    49.7746        -7022.264       -7022.264
     44686    49.7746        -7022.264       -7022.264
     44688    49.7745        -7022.264       -7022.264
     44690    49.7745        -7022.263       -7022.263
     44692    49.7745        -7022.263       -7022.263
     44694    49.7744        -7022.262       -7022.262
     44696    49.7744        -7022.261       -7022.261
     44698    49.7744        -7022.258       -7022.258
     44700    49.7745        -7022.256       -7022.256
     44702    49.7745        -7022.254       -7022.254
     44704    49.7745        -7022.253       -7022.253
     44706    49.7745        -7022.251       -7022.251
     44708    49.7745        -7022.249       -7022.249
     44710    49.7745        -7022.248       -7022.248
     44712    49.7745        -7022.250       -7022.250
     44714    49.7745        -7022.249       -7022.249
     44716    49.7745        -7022.248       -7022.248
     44718    49.7745        -7022.248       -7022.248
     44720    49.7744        -7022.249       -7022.249
     44722    49.7744        -7022.248       -7022.248
     44724    49.7745        -7022.246       -7022.246
     44726    49.7745        -7022.244       -7022.244
     44728    49.7745        -7022.243       -7022.243
     44730    49.7745        -7022.244       -7022.244
     44732    49.7745        -7022.244       -7022.244
     44734    49.7745        -7022.247       -7022.247
     44736    49.7744        -7022.250       -7022.250
     44738    49.7745        -7022.252       -7022.252
     44740    49.7745        -7022.255       -7022.255
     44742    49.7745        -7022.256       -7022.256
     44744    49.7745        -7022.256       -7022.256
     44746    49.7745        -7022.255       -7022.255
