No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     39342    95.8579    66.7226    -50.932       -50.932      5501434077.55      1645.44336      1645.44336      1645.44336
     39344    95.8581    66.7243    -50.929       -50.929      5501968951.85      1645.49289      1645.49289      1645.49289
     39346    95.8583    66.7260    -50.926       -50.926      5502503824.88      1645.54242      1645.54242      1645.54242
     39348    95.8585    66.7277    -50.922       -50.922      5503038417.83      1645.59193      1645.59193      1645.59193
     39350    95.8587    66.7294    -50.919       -50.919      5503572652.93      1645.64142      1645.64142      1645.64142
     39352    95.8589    66.7310    -50.915       -50.915      5504107060.49      1645.69092      1645.69092      1645.69092
     39354    95.8591    66.7327    -50.912       -50.912      5504641653.63      1645.74042      1645.74042      1645.74042
     39356    95.8593    66.7344    -50.909       -50.909      5505176351.13      1645.78993      1645.78993      1645.78993
     39358    95.8595    66.7336    -50.905       -50.905      5505710895.83      1645.83943      1645.83943      1645.83943
     39360    95.8598    66.7302    -50.902       -50.902      5506245367.71      1645.88892      1645.88892      1645.88892
     39362    95.8600    66.7293    -50.899       -50.899      5506780070.88      1645.93842      1645.93842      1645.93842
     39364    95.8602    66.7310    -50.895       -50.895      5507314804.79      1645.98792      1645.98792      1645.98792
     39366    95.8604    66.7327    -50.892       -50.892      5507849199.62      1646.03740      1646.03740      1646.03740
     39368    95.8606    66.7319    -50.889       -50.889      5508383349.42      1646.08686      1646.08686      1646.08686
     39370    95.8608    66.7310    -50.885       -50.885      5508917682.17      1646.13633      1646.13633      1646.13633
     39372    95.8610    66.7302    -50.882       -50.882      5509451956.83      1646.18579      1646.18579      1646.18579
     39374    95.8612    66.7293    -50.879       -50.879      5509985828.73      1646.23523      1646.23523      1646.23523
     39376    95.8614    66.7285    -50.875       -50.875      5510519967.67      1646.28468      1646.28468      1646.28468
     39378    95.8616    66.7302    -50.872       -50.872      5511054006.12      1646.33412      1646.33412      1646.33412
     39380    95.8618    66.7318    -50.869       -50.869      5511588411.97      1646.38359      1646.38359      1646.38359
     39382    95.8621    66.7335    -50.865       -50.865      5512122905.85      1646.43305      1646.43305      1646.43305
     39384    95.8623    66.7352    -50.862       -50.862      5512657594.80      1646.48252      1646.48252      1646.48252
     39386    95.8625    66.7369    -50.859       -50.859      5513192376.82      1646.53200      1646.53200      1646.53200
     39388    95.8627    66.7386    -50.855       -50.855      5513726873.73      1646.58146      1646.58146      1646.58146
     39390    95.8629    66.7403    -50.852       -50.852      5514261244.19      1646.63091      1646.63091      1646.63091
     39392    95.8631    66.7420    -50.849       -50.849      5514795821.81      1646.68036      1646.68036      1646.68036
     39394    95.8633    66.7437    -50.845       -50.845      5515330319.03      1646.72981      1646.72981      1646.72981
     39396    95.8635    66.7454    -50.842       -50.842      5515865061.23      1646.77928      1646.77928      1646.77928
     39398    95.8637    66.7445    -50.839       -50.839      5516399553.57      1646.82872      1646.82872      1646.82872
     39400    95.8639    66.7462    -50.835       -50.835      5516933760.32      1646.87815      1646.87815      1646.87815
     39402    95.8641    66.7479    -50.832       -50.832      5517467646.37      1646.92755      1646.92755      1646.92755
     39404    95.8644    66.7496    -50.829       -50.829      5518001787.67      1646.97697      1646.97697      1646.97697
     39406    95.8646    66.7513    -50.825       -50.825      5518535421.79      1647.02635      1647.02635      1647.02635
     39408    95.8648    66.7504    -50.822       -50.822      5519068966.25      1647.07573      1647.07573      1647.07573
     39410    95.8650    66.7470    -50.819       -50.819      5519602438.16      1647.12510      1647.12510      1647.12510
     39412    95.8652    66.7487    -50.815       -50.815      5520136323.36      1647.17449      1647.17449      1647.17449
     39414    95.8654    66.7504    -50.812       -50.812      5520670338.14      1647.22389      1647.22389      1647.22389
     39416    95.8656    66.7495    -50.809       -50.809      5521204180.98      1647.27328      1647.27328      1647.27328
     39418    95.8658    66.7512    -50.805       -50.805      5521738038.52      1647.32266      1647.32266      1647.32266
     39420    95.8660    66.7504    -50.802       -50.802      5522272017.16      1647.37205      1647.37205      1647.37205
     39422    95.8662    66.7521    -50.799       -50.799      5522806114.41      1647.42144      1647.42144      1647.42144
     39424    95.8664    66.7487    -50.795       -50.795      5523340139.05      1647.47083      1647.47083      1647.47083
     39426    95.8667    66.7504    -50.792       -50.792      5523873909.43      1647.52020      1647.52020      1647.52020
     39428    95.8669    66.7521    -50.789       -50.789      5524407774.26      1647.56957      1647.56957      1647.56957
     39430    95.8671    66.7487    -50.785       -50.785      5524941566.53      1647.61893      1647.61893      1647.61893
     39432    95.8673    66.7478    -50.782       -50.782      5525475504.67      1647.66830      1647.66830      1647.66830
     39434    95.8675    66.7495    -50.779       -50.779      5526009442.21      1647.71767      1647.71767      1647.71767
     39436    95.8677    66.7512    -50.775       -50.775      5526543530.88      1647.76705      1647.76705      1647.76705
     39438    95.8679    66.7529    -50.772       -50.772      5527077636.77      1647.81642      1647.81642      1647.81642
     39440    95.8681    66.7520    -50.769       -50.769      5527611549.71      1647.86578      1647.86578      1647.86578
     39442    95.8683    66.7537    -50.765       -50.765      5528145397.97      1647.91514      1647.91514      1647.91514
     39444    95.8685    66.7554    -50.762       -50.762      5528679650.12      1647.96451      1647.96451      1647.96451
     39446    95.8687    66.7571    -50.759       -50.759      5529214303.51      1648.01391      1648.01391      1648.01391
     39448    95.8690    66.7562    -50.755       -50.755      5529749031.51      1648.06331      1648.06331      1648.06331
     39450    95.8692    66.7554    -50.752       -50.752      5530283907.14      1648.11271      1648.11271      1648.11271
     39452    95.8694    66.7571    -50.749       -50.749      5530819091.40      1648.16213      1648.16213      1648.16213
     39454    95.8696    66.7562    -50.745       -50.745      5531354380.95      1648.21156      1648.21156      1648.21156
     39456    95.8698    66.7554    -50.742       -50.742      5531889470.53      1648.26097      1648.26097      1648.26097
     39458    95.8700    66.7571    -50.739       -50.739      5532424668.34      1648.31038      1648.31038      1648.31038
     39460    95.8702    66.7587    -50.735       -50.735      5532959689.38      1648.35978      1648.35978      1648.35978
     39462    95.8704    66.7579    -50.732       -50.732      5533494665.01      1648.40918      1648.40918      1648.40918
     39464    95.8706    66.7596    -50.729       -50.729      5534029338.91      1648.45855      1648.45855      1648.45855
     39466    95.8708    66.7613    -50.725       -50.725      5534564224.31      1648.50794      1648.50794      1648.50794
     39468    95.8710    66.7629    -50.722       -50.722      5535099283.69      1648.55733      1648.55733      1648.55733
     39470    95.8712    66.7596    -50.719       -50.719      5535634270.45      1648.60672      1648.60672      1648.60672
     39472    95.8715    66.7562    -50.715       -50.715      5536169184.60      1648.65610      1648.65610      1648.65610
     39474    95.8717    66.7579    -50.712       -50.712      5536703541.67      1648.70545      1648.70545      1648.70545
     39476    95.8719    66.7596    -50.709       -50.709      5537237943.81      1648.75479      1648.75479      1648.75479
     39478    95.8721    66.7587    -50.705       -50.705      5537772060.26      1648.80412      1648.80412      1648.80412
     39480    95.8723    66.7604    -50.702       -50.702      5538305949.34      1648.85343      1648.85343      1648.85343
     39482    95.8725    66.7595    -50.699       -50.699      5538839817.73      1648.90274      1648.90274      1648.90274
     39484    95.8727    66.7562    -50.696       -50.696      5539373613.69      1648.95204      1648.95204      1648.95204
     39486    95.8729    66.7553    -50.692       -50.692      5539907004.04      1649.00131      1649.00131      1649.00131
     39488    95.8731    66.7570    -50.689       -50.689      5540440688.41      1649.05060      1649.05060      1649.05060
     39490    95.8733    66.7587    -50.686       -50.686      5540973694.26      1649.09984      1649.09984      1649.09984
     39492    95.8735    66.7604    -50.682       -50.682      5541506282.40      1649.14906      1649.14906      1649.14906
