No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     44884    96.5412    69.1828    -43.199       -43.199      8920094784.70      1756.94565      1743.81451      2349.59747
     44886    96.5413    69.1842    -43.197       -43.197      8920767554.88      1756.98805      1743.85660      2349.65418
     44888    96.5415    69.1855    -43.194       -43.194      8921440220.03      1757.03045      1743.89868      2349.71088
     44890    96.5416    69.1869    -43.192       -43.192      8922112689.02      1757.07284      1743.94076      2349.76756
     44892    96.5418    69.1860    -43.190       -43.190      8922785327.07      1757.11523      1743.98283      2349.82426
     44894    96.5419    69.1874    -43.187       -43.187      8923458085.26      1757.15763      1744.02491      2349.88096
     44896    96.5421    69.1866    -43.185       -43.185      8924131007.01      1757.20003      1744.06700      2349.93766
     44898    96.5422    69.1879    -43.183       -43.183      8924804411.82      1757.24245      1744.10910      2349.99439
     44900    96.5424    69.1871    -43.180       -43.180      8925477803.52      1757.28487      1744.15120      2350.05112
     44902    96.5425    69.1885    -43.178       -43.178      8926150879.92      1757.32727      1744.19329      2350.10782
     44904    96.5427    69.1898    -43.175       -43.175      8926824097.29      1757.36968      1744.23538      2350.16454
     44906    96.5428    69.1912    -43.173       -43.173      8927497426.18      1757.41209      1744.27747      2350.22125
     44908    96.5430    69.1926    -43.171       -43.171      8928170526.35      1757.45449      1744.31955      2350.27795
     44910    96.5431    69.1939    -43.168       -43.168      8928843539.24      1757.49688      1744.36163      2350.33464
     44912    96.5433    69.1953    -43.166       -43.166      8929516436.41      1757.53927      1744.40370      2350.39133
     44914    96.5435    69.1967    -43.164       -43.164      8930188909.08      1757.58164      1744.44575      2350.44799
     44916    96.5436    69.1981    -43.161       -43.161      8930861444.29      1757.62401      1744.48780      2350.50465
     44918    96.5438    69.1994    -43.159       -43.159      8931533634.68      1757.66636      1744.52984      2350.56129
     44920    96.5439    69.2008    -43.157       -43.157      8932205620.43      1757.70870      1744.57187      2350.61792
     44922    96.5441    69.2022    -43.154       -43.154      8932877610.20      1757.75104      1744.61389      2350.67454
     44924    96.5442    69.2035    -43.152       -43.152      8933549663.94      1757.79339      1744.65592      2350.73117
     44926    96.5444    69.2049    -43.149       -43.149      8934222151.15      1757.83575      1744.69796      2350.78781
     44928    96.5445    69.2063    -43.147       -43.147      8934894833.99      1757.87811      1744.74001      2350.84447
     44930    96.5447    69.2054    -43.145       -43.145      8935567750.61      1757.92048      1744.78206      2350.90113
     44932    96.5448    69.2068    -43.142       -43.142      8936241114.31      1757.96287      1744.82413      2350.95782
     44934    96.5450    69.2082    -43.140       -43.140      8936914877.80      1758.00527      1744.86622      2351.01453
     44936    96.5451    69.2073    -43.138       -43.138      8937588557.53      1758.04767      1744.90830      2351.07122
     44938    96.5453    69.2087    -43.135       -43.135      8938262459.82      1758.09008      1744.95039      2351.12793
     44940    96.5454    69.2101    -43.133       -43.133      8938935868.47      1758.13246      1744.99246      2351.18461
     44942    96.5456    69.2092    -43.130       -43.130      8939608907.47      1758.17483      1745.03451      2351.24127
     44944    96.5458    69.2106    -43.128       -43.128      8940281658.19      1758.21718      1745.07654      2351.29791
     44946    96.5459    69.2119    -43.126       -43.126      8940954036.34      1758.25951      1745.11856      2351.35453
     44948    96.5461    69.2133    -43.123       -43.123      8941626202.59      1758.30184      1745.16057      2351.41113
     44950    96.5462    69.2147    -43.121       -43.121      8942298242.35      1758.34416      1745.20257      2351.46773
     44952    96.5464    69.2161    -43.119       -43.119      8942971009.14      1758.38651      1745.24460      2351.52436
     44954    96.5465    69.2174    -43.116       -43.116      8943643669.21      1758.42885      1745.28663      2351.58098
     44956    96.5467    69.2188    -43.114       -43.114      8944316140.35      1758.47118      1745.32864      2351.63759
     44958    96.5468    69.2202    -43.112       -43.112      8944988337.21      1758.51350      1745.37065      2351.69418
     44960    96.5470    69.2215    -43.109       -43.109      8945660475.51      1758.55581      1745.41264      2351.75077
     44962    96.5471    69.2229    -43.107       -43.107      8946332309.51      1758.59811      1745.45463      2351.80734
     44964    96.5473    69.2243    -43.104       -43.104      8947004099.20      1758.64041      1745.49661      2351.86391
     44966    96.5474    69.2256    -43.102       -43.102      8947676223.70      1758.68272      1745.53860      2351.92049
     44968    96.5476    69.2270    -43.100       -43.100      8948348344.45      1758.72503      1745.58059      2351.97706
     44970    96.5477    69.2284    -43.097       -43.097      8949021109.52      1758.76736      1745.62261      2352.03367
     44972    96.5479    69.2275    -43.095       -43.095      8949693857.59      1758.80968      1745.66462      2352.09028
     44974    96.5480    69.2289    -43.093       -43.093      8950366298.05      1758.85200      1745.70662      2352.14687
     44976    96.5482    69.2303    -43.090       -43.090      8951039132.87      1758.89433      1745.74863      2352.20348
     44978    96.5483    69.2316    -43.088       -43.088      8951712375.73      1758.93667      1745.79066      2352.26010
     44980    96.5485    69.2330    -43.085       -43.085      8952385415.85      1758.97900      1745.83267      2352.31672
     44982    96.5487    69.2344    -43.083       -43.083      8953058178.55      1759.02132      1745.87468      2352.37331
     44984    96.5488    69.2357    -43.081       -43.081      8953730821.02      1759.06364      1745.91668      2352.42990
     44986    96.5490    69.2371    -43.078       -43.078      8954402961.15      1759.10593      1745.95865      2352.48646
     44988    96.5491    69.2385    -43.076       -43.076      8955075007.23      1759.14822      1746.00062      2352.54301
     44990    96.5493    69.2398    -43.074       -43.074      8955746803.54      1759.19049      1746.04258      2352.59954
     44992    96.5494    69.2412    -43.071       -43.071      8956418258.09      1759.23275      1746.08452      2352.65606
     44994    96.5496    69.2426    -43.069       -43.069      8957089670.70      1759.27501      1746.12646      2352.71256
     44996    96.5497    69.2395    -43.066       -43.066      8957761006.57      1759.31726      1746.16840      2352.76907
     44998    96.5499    69.2409    -43.064       -43.064      8958432461.96      1759.35951      1746.21034      2352.82557
     45000    96.5500    69.2422    -43.062       -43.062      8959103587.53      1759.40175      1746.25226      2352.88206
     45002    96.5502    69.2436    -43.059       -43.059      8959774190.55      1759.44397      1746.29416      2352.93852
     45004    96.5503    69.2450    -43.057       -43.057      8960444801.31      1759.48618      1746.33606      2352.99497
     45006    96.5505    69.2463    -43.055       -43.055      8961115285.11      1759.52839      1746.37795      2353.05142
     45008    96.5506    69.2477    -43.052       -43.052      8961785590.95      1759.57059      1746.41984      2353.10785
     45010    96.5508    69.2491    -43.050       -43.050      8962455098.16      1759.61275      1746.46169      2353.16424
     45012    96.5509    69.2504    -43.048       -43.048      8963124707.43      1759.65492      1746.50354      2353.22063
     45014    96.5511    69.2496    -43.045       -43.045      8963794211.54      1759.69708      1746.54538      2353.27701
     45016    96.5512    69.2509    -43.043       -43.043      8964463773.74      1759.73924      1746.58723      2353.33340
     45018    96.5514    69.2523    -43.041       -43.041      8965133484.74      1759.78141      1746.62908      2353.38979
     45020    96.5515    69.2537    -43.038       -43.038      8965803604.48      1759.82359      1746.67095      2353.44620
     45022    96.5517    69.2550    -43.036       -43.036      8966473880.63      1759.86578      1746.71282      2353.50261
     45024    96.5519    69.2542    -43.033       -43.033      8967143867.13      1759.90795      1746.75468      2353.55901
     45026    96.5520    69.2533    -43.031       -43.031      8967813748.07      1759.95011      1746.79653      2353.61540
     45028    96.5522    69.2525    -43.029       -43.029      8968483813.75      1759.99229      1746.83838      2353.67180
     45030    96.5523    69.2538    -43.026       -43.026      8969153699.30      1760.03445      1746.88023      2353.72818
     45032    96.5525    69.2530    -43.024       -43.024      8969823454.33      1760.07661      1746.92207      2353.78456
     45034    96.5526    69.2543    -43.022       -43.022      8970493618.98      1760.11878      1746.96393      2353.84095
