No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     15056    89.6217    56.8278    -206.419       -206.419      1052028081.12      915.12007      908.28061      1223.80781
     15058    89.6229    56.8336    -206.383       -206.383      1052279424.86      915.18659      908.34663      1223.89677
     15060    89.6242    56.8327    -206.347       -206.347      1052530573.47      915.25306      908.41261      1223.98566
     15062    89.6254    56.8318    -206.313       -206.313      1052781220.03      915.31942      908.47846      1224.07440
     15064    89.6266    56.8309    -206.278       -206.278      1053031673.51      915.38572      908.54427      1224.16306
     15066    89.6278    56.8366    -206.243       -206.243      1053282219.85      915.45203      908.61009      1224.25174
     15068    89.6290    56.8357    -206.208       -206.208      1053532784.51      915.51834      908.67590      1224.34041
     15070    89.6303    56.8414    -206.172       -206.172      1053784026.12      915.58478      908.74184      1224.42927
     15072    89.6315    56.8405    -206.135       -206.135      1054035562.81      915.65127      908.80784      1224.51819
     15074    89.6328    56.8330    -206.099       -206.099      1054286901.21      915.71771      908.87378      1224.60704
     15076    89.6340    56.8254    -206.061       -206.061      1054538041.54      915.78410      908.93967      1224.69582
     15078    89.6352    56.8311    -206.023       -206.023      1054789340.48      915.85051      909.00559      1224.78464
     15080    89.6364    56.8302    -205.985       -205.985      1055040869.94      915.91696      909.07154      1224.87350
     15082    89.6377    56.8293    -205.948       -205.948      1055292225.05      915.98336      909.13745      1224.96231
     15084    89.6389    56.8351    -205.912       -205.912      1055543804.40      916.04981      909.20340      1225.05116
     15086    89.6401    56.8275    -205.875       -205.875      1055795185.89      916.11620      909.26929      1225.13994
     15088    89.6414    56.8332    -205.838       -205.838      1056046417.49      916.18254      909.33514      1225.22867
     15090    89.6426    56.8390    -205.800       -205.800      1056297761.58      916.24890      909.40101      1225.31742
     15092    89.6438    56.8447    -205.763       -205.763      1056549549.68      916.31535      909.46696      1225.40628
     15094    89.6451    56.8438    -205.726       -205.726      1056800972.33      916.38171      909.53282      1225.49502
     15096    89.6463    56.8429    -205.690       -205.690      1057052641.94      916.44811      909.59872      1225.58382
     15098    89.6476    56.8486    -205.651       -205.651      1057304595.43      916.51456      909.66468      1225.67269
     15100    89.6488    56.8477    -205.612       -205.612      1057556348.25      916.58096      909.73058      1225.76148
     15102    89.6500    56.8534    -205.575       -205.575      1057807887.77      916.64730      909.79643      1225.85020
     15104    89.6513    56.8591    -205.537       -205.537      1058059240.46      916.71360      909.86222      1225.93886
     15106    89.6525    56.8648    -205.499       -205.499      1058311000.95      916.77997      909.92810      1226.02762
     15108    89.6537    56.8639    -205.460       -205.460      1058562942.24      916.84636      909.99400      1226.11641
     15110    89.6549    56.8564    -205.423       -205.423      1058814686.32      916.91271      910.05985      1226.20514
     15112    89.6561    56.8555    -205.386       -205.386      1059066190.85      916.97900      910.12564      1226.29379
     15114    89.6574    56.8546    -205.350       -205.350      1059317358.43      917.04520      910.19135      1226.38232
     15116    89.6586    56.8603    -205.315       -205.315      1059568763.18      917.11144      910.25710      1226.47091
     15118    89.6598    56.8660    -205.279       -205.279      1059820330.36      917.17771      910.32287      1226.55953
     15120    89.6610    56.8651    -205.244       -205.244      1060071798.00      917.24395      910.38862      1226.64811
     15122    89.6622    56.8642    -205.208       -205.208      1060323385.05      917.31020      910.45437      1226.73672
     15124    89.6635    56.8633    -205.172       -205.172      1060574934.40      917.37644      910.52011      1226.82529
     15126    89.6647    56.8624    -205.136       -205.136      1060826305.40      917.44263      910.58581      1226.91381
     15128    89.6659    56.8681    -205.100       -205.100      1061077516.51      917.50877      910.65146      1227.00226
     15130    89.6671    56.8738    -205.063       -205.063      1061328915.67      917.57494      910.71713      1227.09076
     15132    89.6683    56.8729    -205.029       -205.029      1061580291.54      917.64110      910.78280      1227.17923
     15134    89.6695    56.8719    -204.993       -204.993      1061831363.62      917.70719      910.84839      1227.26761
     15136    89.6708    56.8710    -204.957       -204.957      1062082322.41      917.77324      910.91395      1227.35594
     15138    89.6720    56.8701    -204.920       -204.920      1062333628.29      917.83935      910.97957      1227.44435
     15140    89.6732    56.8692    -204.884       -204.884      1062584719.27      917.90541      911.04513      1227.53269
     15142    89.6744    56.8749    -204.847       -204.847      1062835370.02      917.97136      911.11059      1227.62090
     15144    89.6756    56.8806    -204.811       -204.811      1063086436.51      918.03740      911.17613      1227.70921
     15146    89.6769    56.8731    -204.775       -204.775      1063337307.85      918.10338      911.24162      1227.79744
     15148    89.6781    56.8788    -204.739       -204.739      1063588042.36      918.16932      911.30707      1227.88563
     15150    89.6793    56.8845    -204.703       -204.703      1063838759.07      918.23525      911.37251      1227.97380
     15152    89.6805    56.8836    -204.666       -204.666      1064089587.52      918.30119      911.43796      1228.06199
     15154    89.6817    56.8827    -204.629       -204.629      1064340493.60      918.36714      911.50341      1228.15018
     15156    89.6830    56.8818    -204.592       -204.592      1064591586.41      918.43312      911.56890      1228.23842
     15158    89.6842    56.8809    -204.555       -204.555      1064842634.99      918.49908      911.63437      1228.32663
     15160    89.6854    56.8799    -204.518       -204.518      1065093361.33      918.56497      911.69976      1228.41473
     15162    89.6866    56.8790    -204.481       -204.481      1065344235.15      918.63087      911.76517      1228.50287
     15164    89.6878    56.8847    -204.444       -204.444      1065595612.65      918.69687      911.83067      1228.59113
     15166    89.6891    56.8772    -204.407       -204.407      1065846795.51      918.76282      911.89613      1228.67932
     15168    89.6903    56.8697    -204.369       -204.369      1066097783.96      918.82872      911.96154      1228.76745
     15170    89.6915    56.8754    -204.333       -204.333      1066349287.51      918.89471      912.02704      1228.85571
     15172    89.6927    56.8811    -204.296       -204.296      1066600870.78      918.96072      912.09255      1228.94398
     15174    89.6939    56.8868    -204.261       -204.261      1066852093.40      919.02664      912.15798      1229.03213
     15176    89.6951    56.8859    -204.226       -204.226      1067103111.11      919.09250      912.22335      1229.12021
     15178    89.6964    56.8850    -204.189       -204.189      1067354171.45      919.15836      912.28872      1229.20830
     15180    89.6976    56.8906    -204.151       -204.151      1067605771.45      919.22433      912.35420      1229.29652
