No. moves  % accept.   % acc. vol.    E_tot          E_sr          Vol       Lx        Ly        Lz
     19594    91.8459        58.8956         -59.559      -59.559     3320625129.77  1357.52421  1347.37829  1815.44344
     19596    91.8467        58.8947         -59.968      -59.968     3320268494.20  1357.47561  1347.33005  1815.37844
     19598    91.8475        58.8887         -60.909      -60.909     3320268494.20  1357.47561  1347.33005  1815.37844
     19600    91.8482        58.8929         -57.232      -57.232     3321384931.46  1357.62774  1347.48105  1815.58189
     19602    91.8490        58.8971         -57.634      -57.634     3322530085.62  1357.78375  1347.63589  1815.79053
     19604    91.8498        58.8961         -57.512      -57.512     3323165154.46  1357.87025  1347.72175  1815.90621
     19606    91.8506        58.8952         -56.385      -56.385     3323288326.99  1357.88703  1347.73840  1815.92865
     19608    91.8513        58.8994         -57.702      -57.702     3324230180.83  1358.01530  1347.86571  1816.10018
     19610    91.8521        58.8985         -59.311      -59.311     3322853346.29  1357.82778  1347.67959  1815.84941
     19612    91.8529        58.8976         -57.062      -57.062     3323478819.18  1357.91298  1347.76415  1815.96334
     19614    91.8537        58.8967         -55.840      -55.840     3325041107.64  1358.12572  1347.97530  1816.24784
     19616    91.8544        58.9009         -57.773      -57.773     3326961881.85  1358.38718  1348.23481  1816.59751
     19618    91.8552        58.9051         -59.710      -59.710     3329910780.98  1358.78841  1348.63304  1817.13407
     19620    91.8560        58.9093         -56.231      -56.231     3332414183.20  1359.12883  1348.97092  1817.58933
     19622    91.8568        58.9084         -58.968      -58.968     3333660498.21  1359.29824  1349.13907  1817.81589
     19624    91.8576        58.9075         -60.534      -60.534     3333687421.59  1359.30190  1349.14270  1817.82078
     19626    91.8583        58.9066         -59.306      -59.306     3333583964.77  1359.28784  1349.12874  1817.80198
     19628    91.8591        58.9107         -58.686      -58.686     3335027285.58  1359.48399  1349.32342  1818.06429
     19630    91.8599        58.9098         -58.025      -58.025     3336558319.30  1359.69199  1349.52987  1818.34246
     19632    91.8606        58.9089         -58.620      -58.620     3336441550.11  1359.67613  1349.51413  1818.32124
     19634    91.8614        58.9131         -57.923      -57.923     3337399786.10  1359.80629  1349.64331  1818.49530
     19636    91.8622        58.9122         -58.259      -58.259     3338757824.45  1359.99070  1349.82635  1818.74193
     19638    91.8629        58.9113         -60.208      -60.208     3340752527.39  1360.26149  1350.09511  1819.10405
     19640    91.8637        58.9155         -59.710      -59.710     3340809035.25  1360.26916  1350.10272  1819.11431
     19642    91.8645        58.9197         -60.843      -60.843     3341025412.24  1360.29852  1350.13187  1819.15358
     19644    91.8652        58.9188         -60.419      -60.419     3341806721.02  1360.40455  1350.23710  1819.29537
     19646    91.8660        58.9128         -59.531      -59.531     3341806721.02  1360.40455  1350.23710  1819.29537
     19648    91.8668        58.9068         -57.998      -57.998     3341806721.02  1360.40455  1350.23710  1819.29537
     19650    91.8675        58.9109         -60.791      -60.791     3343404201.00  1360.62129  1350.45222  1819.58522
     19652    91.8683        58.9151         -63.780      -63.780     3344812601.82  1360.81231  1350.64182  1819.84068
     19654    91.8690        58.9142         -61.688      -61.688     3343966540.97  1360.69756  1350.52793  1819.68723
     19656    91.8698        58.9133         -61.713      -61.713     3343452254.86  1360.62781  1350.45869  1819.59394
     19658    91.8706        58.9124         -59.322      -59.322     3345150891.74  1360.85819  1350.68735  1819.90203
     19660    91.8714        58.9166         -58.991      -58.991     3346694983.00  1361.06754  1350.89514  1820.18200
     19662    91.8721        58.9208         -64.030      -64.030     3345359183.26  1360.88643  1350.71538  1819.93980
     19664    91.8729        58.9148         -60.750      -60.750     3345359183.26  1360.88643  1350.71538  1819.93980
     19666    91.8737        58.9139         -58.957      -58.957     3346625537.88  1361.05813  1350.88580  1820.16941
     19668    91.8744        58.9130         -61.228      -61.228     3348225298.62  1361.27497  1351.10101  1820.45940
     19670    91.8752        58.9120         -60.402      -60.402     3348394714.11  1361.29792  1351.12380  1820.49010
     19672    91.8759        58.9162         -62.007      -62.007     3349685380.88  1361.47281  1351.29738  1820.72398
     19674    91.8767        58.9204         -63.220      -63.220     3353440827.05  1361.98142  1351.80218  1821.40415
     19676    91.8775        58.9195         -62.179      -62.179     3354863317.45  1362.17397  1351.99330  1821.66165
     19678    91.8782        58.9186         -60.207      -60.207     3354634813.74  1362.14304  1351.96260  1821.62029
     19680    91.8790        58.9228         -62.879      -62.879     3356116604.46  1362.34357  1352.16163  1821.88846
     19682    91.8798        58.9219         -62.366      -62.366     3356291613.97  1362.36725  1352.18514  1821.92013
     19684    91.8805        58.9260         -62.347      -62.347     3359919755.85  1362.85798  1352.67220  1822.57639
     19686    91.8813        58.9251         -60.277      -60.277     3360332719.19  1362.91381  1352.72761  1822.65106
     19688    91.8821        58.9293         -61.552      -61.552     3361577660.99  1363.08210  1352.89464  1822.87612
     19690    91.8828        58.9284         -59.848      -59.848     3362869944.65  1363.25675  1353.06799  1823.10968
     19692    91.8836        58.9275         -58.156      -58.156     3362341883.97  1363.18539  1352.99716  1823.01425
     19694    91.8844        58.9266         -59.453      -59.453     3363180568.43  1363.29872  1353.10965  1823.16581
     19696    91.8851        58.9206         -61.095      -61.095     3363180568.43  1363.29872  1353.10965  1823.16581
     19698    91.8859        58.9146         -63.039      -63.039     3363180568.43  1363.29872  1353.10965  1823.16581
     19700    91.8866        58.9137         -62.583      -62.583     3364271892.59  1363.44617  1353.25599  1823.36299
     19702    91.8874        58.9128         -61.254      -61.254     3364995546.81  1363.54392  1353.35301  1823.49371
     19704    91.8882        58.9119         -62.756      -62.756     3366944720.80  1363.80715  1353.61427  1823.84573
     19706    91.8889        58.9110         -60.858      -60.858     3367408777.52  1363.86980  1353.67645  1823.92952
     19708    91.8897        58.9050         -58.004      -58.004     3367408777.52  1363.86980  1353.67645  1823.92952
     19710    91.8905        58.8990         -58.866      -58.866     3367408777.52  1363.86980  1353.67645  1823.92952
     19712    91.8912        58.9032         -60.146      -60.146     3366834456.00  1363.79226  1353.59949  1823.82582
     19714    91.8920        58.9074         -59.117      -59.117     3368987484.26  1364.08290  1353.88796  1824.21451
     19716    91.8928        58.9065         -58.847      -58.847     3370050532.85  1364.22636  1354.03035  1824.40636
     19718    91.8935        58.9056         -58.548      -58.548     3368864374.48  1364.06629  1353.87147  1824.19228
     19720    91.8943        58.9047         -58.249      -58.249     3370007094.30  1364.22050  1354.02453  1824.39852
     19722    91.8951        58.9038         -55.510      -55.510     3369889797.91  1364.20467  1354.00882  1824.37735
     19724    91.8958        58.9079         -56.180      -56.180     3373492117.89  1364.69060  1354.49112  1825.02719
     19726    91.8966        58.9070         -55.327      -55.327     3374239801.93  1364.79141  1354.59118  1825.16201
     19728    91.8974        58.9112         -53.301      -53.301     3375592074.49  1364.97371  1354.77211  1825.40580
     19730    91.8981        58.9154         -53.977      -53.977     3377688613.15  1365.25624  1355.05253  1825.78363
     19732    91.8989        58.9145         -52.048      -52.048     3377978483.64  1365.29529  1355.09129  1825.83586
     19734    91.8997        58.9186         -56.800      -56.800     3378853011.02  1365.41310  1355.20822  1825.99341
     19736    91.9004        58.9177         -57.511      -57.511     3380307028.56  1365.60893  1355.40259  1826.25530
     19738    91.9012        58.9168         -59.662      -59.662     3380669512.81  1365.65775  1355.45104  1826.32057
     19740    91.9019        58.9159         -58.875      -58.875     3381160668.79  1365.72388  1355.51667  1826.40901
     19742    91.9027        58.9201         -58.236      -58.236     3381713892.99  1365.79836  1355.59060  1826.50862
     19744    91.9035        58.9192         -57.415      -57.415     3381462653.30  1365.76454  1355.55703  1826.46339
     19746    91.9042        58.9183         -59.497      -59.497     3383279168.80  1366.00905  1355.79972  1826.79038
     19748    91.9050        58.9224         -60.562      -60.562     3384103504.08  1366.11999  1355.90982  1826.93874
     19750    91.9057        58.9165         -56.298      -56.298     3384103504.08  1366.11999  1355.90982  1826.93874
     19752    91.9065        58.9206         -58.018      -58.018     3386120140.69  1366.39130  1356.17911  1827.30157
     19754    91.9073        58.9248         -58.629      -58.629     3383970034.62  1366.10203  1355.89200  1826.91472
     19756    91.9080        58.9289         -58.627      -58.627     3387042690.96  1366.51538  1356.30226  1827.46750
     19758    91.9088        58.9280         -59.152      -59.152     3388696709.38  1366.73778  1356.52300  1827.76493
     19760    91.9095        58.9322         -59.862      -59.862     3387507932.45  1366.57794  1356.36436  1827.55117
     19762    91.9103        58.9363         -56.454      -56.454     3390270895.07  1366.94938  1356.73302  1828.04791
     19764    91.9110        58.9354         -54.890      -54.890     3389915392.50  1366.90160  1356.68560  1827.98401
     19766    91.9118        58.9345         -55.605      -55.605     3389965947.66  1366.90840  1356.69234  1827.99309
     19768    91.9126        58.9387         -56.191      -56.191     3390725071.72  1367.01042  1356.79360  1828.12953
     19770    91.9133        58.9378         -54.877      -54.877     3391988599.51  1367.18020  1356.96211  1828.35658
     19772    91.9141        58.9369         -55.989      -55.989     3393927415.38  1367.44064  1357.22061  1828.70487
     19774    91.9149        58.9360         -57.456      -57.456     3395294959.65  1367.62428  1357.40287  1828.95046
