No. moves  % accept.       <E_tot>         <E_sr>
     32262    49.7635        -7024.731       -7024.731
     32264    49.7635        -7024.732       -7024.732
     32266    49.7635        -7024.735       -7024.735
     32268    49.7635        -7024.737       -7024.737
     32270    49.7636        -7024.738       -7024.738
     32272    49.7635        -7024.736       -7024.736
     32274    49.7636        -7024.735       -7024.735
     32276    49.7636        -7024.735       -7024.735
     32278    49.7637        -7024.734       -7024.734
     32280    49.7636        -7024.735       -7024.735
     32282    49.7637        -7024.736       -7024.736
     32284    49.7637        -7024.737       -7024.737
     32286    49.7637        -7024.737       -7024.737
     32288    49.7637        -7024.736       -7024.736
     32290    49.7637        -7024.734       -7024.734
     32292    49.7637        -7024.733       -7024.733
     32294    49.7637        -7024.732       -7024.732
     32296    49.7638        -7024.731       -7024.731
     32298    49.7638        -7024.732       -7024.732
     32300    49.7638        -7024.733       -7024.733
     32302    49.7638        -7024.735       -7024.735
     32304    49.7638        -7024.738       -7024.738
     32306    49.7638        -7024.743       -7024.743
     32308    49.7637        -7024.747       -7024.747
     32310    49.7638        -7024.751       -7024.751
     32312    49.7638        -7024.750       -7024.750
     32314    49.7638        -7024.750       -7024.750
     32316    49.7639        -7024.754       -7024.754
     32318    49.7639        -7024.759       -7024.759
     32320    49.7639        -7024.760       -7024.760
     32322    49.7639        -7024.759       -7024.759
     32324    49.7639        -7024.760       -7024.760
     32326    49.7638        -7024.760       -7024.760
     32328    49.7639        -7024.759       -7024.759
     32330    49.7639        -7024.757       -7024.757
     32332    49.7638        -7024.755       -7024.755
     32334    49.7638        -7024.752       -7024.752
     32336    49.7638        -7024.752       -7024.752
     32338    49.7639        -7024.750       -7024.750
     32340    49.7638        -7024.747       -7024.747
     32342    49.7639        -7024.742       -7024.742
     32344    49.7639        -7024.739       -7024.739
     32346    49.7639        -7024.735       -7024.735
     32348    49.7639        -7024.733       -7024.733
     32350    49.7638        -7024.731       -7024.731
     32352    49.7638        -7024.729       -7024.729
     32354    49.7639        -7024.726       -7024.726
     32356    49.7638        -7024.726       -7024.726
     32358    49.7638        -7024.728       -7024.728
     32360    49.7638        -7024.732       -7024.732
     32362    49.7639        -7024.735       -7024.735
     32364    49.7638        -7024.739       -7024.739
     32366    49.7638        -7024.745       -7024.745
     32368    49.7637        -7024.749       -7024.749
     32370    49.7637        -7024.753       -7024.753
     32372    49.7637        -7024.758       -7024.758
     32374    49.7637        -7024.766       -7024.766
     32376    49.7636        -7024.775       -7024.775
     32378    49.7637        -7024.784       -7024.784
     32380    49.7637        -7024.791       -7024.791
     32382    49.7638        -7024.794       -7024.794
     32384    49.7638        -7024.795       -7024.795
     32386    49.7638        -7024.797       -7024.797
     32388    49.7639        -7024.797       -7024.797
     32390    49.7639        -7024.798       -7024.798
     32392    49.7639        -7024.800       -7024.800
     32394    49.7639        -7024.802       -7024.802
     32396    49.7639        -7024.803       -7024.803
     32398    49.7639        -7024.803       -7024.803
     32400    49.7639        -7024.806       -7024.806
     32402    49.7639        -7024.808       -7024.808
     32404    49.7639        -7024.811       -7024.811
     32406    49.7639        -7024.810       -7024.810
     32408    49.7639        -7024.809       -7024.809
     32410    49.7639        -7024.808       -7024.808
     32412    49.7640        -7024.808       -7024.808
     32414    49.7640        -7024.809       -7024.809
     32416    49.7640        -7024.809       -7024.809
     32418    49.7640        -7024.809       -7024.809
     32420    49.7640        -7024.806       -7024.806
     32422    49.7639        -7024.805       -7024.805
     32424    49.7640        -7024.806       -7024.806
     32426    49.7639        -7024.805       -7024.805
     32428    49.7639        -7024.803       -7024.803
     32430    49.7639        -7024.801       -7024.801
     32432    49.7639        -7024.800       -7024.800
     32434    49.7639        -7024.798       -7024.798
     32436    49.7639        -7024.795       -7024.795
     32438    49.7639        -7024.794       -7024.794
     32440    49.7640        -7024.792       -7024.792
     32442    49.7639        -7024.789       -7024.789
     32444    49.7639        -7024.786       -7024.786
     32446    49.7640        -7024.782       -7024.782
     32448    49.7640        -7024.779       -7024.779
     32450    49.7640        -7024.775       -7024.775
     32452    49.7640        -7024.770       -7024.770
     32454    49.7640        -7024.766       -7024.766
     32456    49.7640        -7024.761       -7024.761
     32458    49.7641        -7024.758       -7024.758
     32460    49.7642        -7024.756       -7024.756
     32462    49.7642        -7024.754       -7024.754
     32464    49.7641        -7024.753       -7024.753
     32466    49.7641        -7024.752       -7024.752
     32468    49.7641        -7024.752       -7024.752
     32470    49.7641        -7024.753       -7024.753
     32472    49.7641        -7024.752       -7024.752
     32474    49.7641        -7024.751       -7024.751
     32476    49.7640        -7024.750       -7024.750
     32478    49.7641        -7024.750       -7024.750
     32480    49.7641        -7024.748       -7024.748
     32482    49.7642        -7024.747       -7024.747
     32484    49.7641        -7024.746       -7024.746
     32486    49.7640        -7024.746       -7024.746
     32488    49.7640        -7024.746       -7024.746
     32490    49.7640        -7024.745       -7024.745
     32492    49.7640        -7024.745       -7024.745
     32494    49.7640        -7024.745       -7024.745
     32496    49.7639        -7024.746       -7024.746
     32498    49.7639        -7024.747       -7024.747
     32500    49.7639        -7024.750       -7024.750
     32502    49.7639        -7024.749       -7024.749
     32504    49.7639        -7024.751       -7024.751
     32506    49.7639        -7024.751       -7024.751
     32508    49.7638        -7024.752       -7024.752
     32510    49.7639        -7024.751       -7024.751
     32512    49.7639        -7024.751       -7024.751
     32514    49.7639        -7024.748       -7024.748
     32516    49.7640        -7024.748       -7024.748
     32518    49.7639        -7024.749       -7024.749
     32520    49.7640        -7024.748       -7024.748
     32522    49.7640        -7024.751       -7024.751
     32524    49.7639        -7024.753       -7024.753
     32526    49.7639        -7024.752       -7024.752
     32528    49.7639        -7024.753       -7024.753
     32530    49.7639        -7024.753       -7024.753
     32532    49.7639        -7024.753       -7024.753
     32534    49.7639        -7024.752       -7024.752
     32536    49.7640        -7024.750       -7024.750
     32538    49.7640        -7024.747       -7024.747
     32540    49.7640        -7024.746       -7024.746
     32542    49.7641        -7024.740       -7024.740
     32544    49.7641        -7024.737       -7024.737
     32546    49.7641        -7024.733       -7024.733
     32548    49.7641        -7024.728       -7024.728
     32550    49.7641        -7024.725       -7024.725
     32552    49.7641        -7024.721       -7024.721
     32554    49.7642        -7024.716       -7024.716
     32556    49.7643        -7024.712       -7024.712
     32558    49.7643        -7024.708       -7024.708
     32560    49.7643        -7024.704       -7024.704
     32562    49.7643        -7024.699       -7024.699
     32564    49.7642        -7024.695       -7024.695
     32566    49.7642        -7024.691       -7024.691
     32568    49.7642        -7024.687       -7024.687
