No. moves  % accept.       <E_tot>         <E_sr>
     25894    49.7691        -7019.060       -7019.060
     25896    49.7691        -7019.059       -7019.059
     25898    49.7692        -7019.061       -7019.061
     25900    49.7691        -7019.065       -7019.065
     25902    49.7691        -7019.069       -7019.069
     25904    49.7692        -7019.073       -7019.073
     25906    49.7691        -7019.076       -7019.076
     25908    49.7691        -7019.084       -7019.084
     25910    49.7691        -7019.092       -7019.092
     25912    49.7691        -7019.099       -7019.099
     25914    49.7690        -7019.107       -7019.107
     25916    49.7690        -7019.115       -7019.115
     25918    49.7690        -7019.122       -7019.122
     25920    49.7690        -7019.127       -7019.127
     25922    49.7689        -7019.130       -7019.130
     25924    49.7689        -7019.132       -7019.132
     25926    49.7689        -7019.130       -7019.130
     25928    49.7689        -7019.128       -7019.128
     25930    49.7689        -7019.123       -7019.123
     25932    49.7690        -7019.118       -7019.118
     25934    49.7691        -7019.117       -7019.117
     25936    49.7690        -7019.117       -7019.117
     25938    49.7690        -7019.120       -7019.120
     25940    49.7689        -7019.120       -7019.120
     25942    49.7689        -7019.118       -7019.118
     25944    49.7688        -7019.116       -7019.116
     25946    49.7688        -7019.119       -7019.119
     25948    49.7688        -7019.125       -7019.125
     25950    49.7688        -7019.126       -7019.126
     25952    49.7688        -7019.127       -7019.127
     25954    49.7688        -7019.129       -7019.129
     25956    49.7687        -7019.134       -7019.134
     25958    49.7687        -7019.140       -7019.140
     25960    49.7687        -7019.143       -7019.143
     25962    49.7687        -7019.145       -7019.145
     25964    49.7687        -7019.143       -7019.143
     25966    49.7688        -7019.140       -7019.140
     25968    49.7687        -7019.139       -7019.139
     25970    49.7688        -7019.136       -7019.136
     25972    49.7688        -7019.136       -7019.136
     25974    49.7687        -7019.134       -7019.134
     25976    49.7688        -7019.132       -7019.132
     25978    49.7688        -7019.132       -7019.132
     25980    49.7688        -7019.133       -7019.133
     25982    49.7689        -7019.133       -7019.133
     25984    49.7689        -7019.131       -7019.131
     25986    49.7689        -7019.130       -7019.130
     25988    49.7689        -7019.131       -7019.131
     25990    49.7690        -7019.129       -7019.129
     25992    49.7690        -7019.126       -7019.126
     25994    49.7690        -7019.125       -7019.125
     25996    49.7690        -7019.123       -7019.123
     25998    49.7690        -7019.120       -7019.120
     26000    49.7690        -7019.117       -7019.117
     26002    49.7689        -7019.116       -7019.116
     26004    49.7689        -7019.114       -7019.114
     26006    49.7689        -7019.113       -7019.113
     26008    49.7689        -7019.114       -7019.114
     26010    49.7688        -7019.113       -7019.113
     26012    49.7688        -7019.111       -7019.111
     26014    49.7688        -7019.109       -7019.109
     26016    49.7688        -7019.107       -7019.107
     26018    49.7689        -7019.104       -7019.104
     26020    49.7689        -7019.100       -7019.100
     26022    49.7689        -7019.101       -7019.101
     26024    49.7689        -7019.103       -7019.103
     26026    49.7690        -7019.109       -7019.109
     26028    49.7690        -7019.115       -7019.115
     26030    49.7689        -7019.119       -7019.119
     26032    49.7689        -7019.123       -7019.123
     26034    49.7689        -7019.128       -7019.128
     26036    49.7689        -7019.129       -7019.129
     26038    49.7689        -7019.129       -7019.129
     26040    49.7689        -7019.127       -7019.127
     26042    49.7689        -7019.123       -7019.123
     26044    49.7689        -7019.117       -7019.117
     26046    49.7690        -7019.111       -7019.111
     26048    49.7690        -7019.106       -7019.106
     26050    49.7690        -7019.100       -7019.100
     26052    49.7689        -7019.094       -7019.094
     26054    49.7689        -7019.089       -7019.089
     26056    49.7689        -7019.086       -7019.086
     26058    49.7689        -7019.086       -7019.086
     26060    49.7689        -7019.085       -7019.085
     26062    49.7689        -7019.086       -7019.086
     26064    49.7689        -7019.085       -7019.085
     26066    49.7689        -7019.083       -7019.083
     26068    49.7690        -7019.079       -7019.079
     26070    49.7690        -7019.078       -7019.078
     26072    49.7690        -7019.076       -7019.076
     26074    49.7690        -7019.075       -7019.075
     26076    49.7690        -7019.074       -7019.074
     26078    49.7690        -7019.069       -7019.069
     26080    49.7690        -7019.068       -7019.068
     26082    49.7691        -7019.062       -7019.062
     26084    49.7691        -7019.051       -7019.051
     26086    49.7691        -7019.040       -7019.040
     26088    49.7692        -7019.032       -7019.032
     26090    49.7692        -7019.026       -7019.026
     26092    49.7693        -7019.020       -7019.020
     26094    49.7693        -7019.012       -7019.012
     26096    49.7694        -7019.001       -7019.001
     26098    49.7694        -7018.989       -7018.989
     26100    49.7694        -7018.980       -7018.980
     26102    49.7694        -7018.973       -7018.973
     26104    49.7694        -7018.966       -7018.966
     26106    49.7695        -7018.961       -7018.961
     26108    49.7695        -7018.951       -7018.951
     26110    49.7695        -7018.946       -7018.946
     26112    49.7695        -7018.939       -7018.939
     26114    49.7695        -7018.931       -7018.931
     26116    49.7696        -7018.925       -7018.925
     26118    49.7696        -7018.920       -7018.920
     26120    49.7696        -7018.916       -7018.916
     26122    49.7697        -7018.912       -7018.912
     26124    49.7697        -7018.909       -7018.909
     26126    49.7698        -7018.907       -7018.907
     26128    49.7697        -7018.903       -7018.903
     26130    49.7698        -7018.900       -7018.900
     26132    49.7698        -7018.901       -7018.901
     26134    49.7698        -7018.896       -7018.896
     26136    49.7699        -7018.887       -7018.887
     26138    49.7699        -7018.882       -7018.882
     26140    49.7699        -7018.875       -7018.875
     26142    49.7699        -7018.871       -7018.871
     26144    49.7699        -7018.866       -7018.866
     26146    49.7699        -7018.864       -7018.864
     26148    49.7699        -7018.861       -7018.861
     26150    49.7699        -7018.859       -7018.859
     26152    49.7699        -7018.854       -7018.854
     26154    49.7700        -7018.850       -7018.850
     26156    49.7701        -7018.847       -7018.847
     26158    49.7700        -7018.849       -7018.849
     26160    49.7700        -7018.850       -7018.850
     26162    49.7700        -7018.853       -7018.853
     26164    49.7700        -7018.851       -7018.851
     26166    49.7700        -7018.852       -7018.852
     26168    49.7700        -7018.853       -7018.853
     26170    49.7700        -7018.854       -7018.854
     26172    49.7700        -7018.852       -7018.852
     26174    49.7699        -7018.850       -7018.850
     26176    49.7700        -7018.847       -7018.847
     26178    49.7700        -7018.845       -7018.845
     26180    49.7699        -7018.845       -7018.845
     26182    49.7699        -7018.849       -7018.849
     26184    49.7699        -7018.851       -7018.851
     26186    49.7699        -7018.854       -7018.854
     26188    49.7698        -7018.861       -7018.861
     26190    49.7698        -7018.865       -7018.865
     26192    49.7698        -7018.868       -7018.868
     26194    49.7699        -7018.872       -7018.872
     26196    49.7699        -7018.871       -7018.871
     26198    49.7699        -7018.873       -7018.873
     26200    49.7699        -7018.877       -7018.877
